Participant,Paragraph,PP_Gazes,PP_Area_of_Interest_Gazes,PP_OffscreenPix,PP_OffscreenProp,PP_2_Gazes,PP_2_Area_of_Interest_Gazes,PP_2_OffscreenPix,PP_2_OffscreenProp,PP_3_Gazes,PP_3_Area_of_Interest_Gazes,PP_3_OffscreenPix,PP_3_OffscreenProp,PP_cluster_num_clusters,PP_cluster_avg_duration,PP_cluster_sd_duration,PP_cluster_skew_duration,PP_dispersion,PP_2_cluster_num_clusters,PP_2_cluster_avg_duration,PP_2_cluster_sd_duration,PP_2_cluster_skew_duration,PP_2_dispersion,PP_3_cluster_num_clusters,PP_3_cluster_avg_duration,PP_3_cluster_sd_duration,PP_3_cluster_skew_duration,PP_3_dispersion,wordCount_with_stopwords,syllableCount_with_stopwords,ease_of_reading,wordCount_without_stopwords,syllableCount_without_stopwords,sentiment,PP_Cardinal_Numbers,PP_Noun_Singular,PP_Adjective ,PP_Verb_Past_Participle,PP_Verb_Present_Tense,PP_Noun_Plural,PP_Verb_Past_Tense,PP_Verb_Gerund_Present_Participle,PP_Determiner ,PP_Preposition ,PP_Adjective_Superlative,PP_Modal_Verb,PP_Verb_Base_Form,PP_Adverb ,PP_Verb_3rd_Person_Singular_Present,PP_Adverb_Superlative,PP_Adjective_Comparative,PP_Wh-Adverb,PP_Adverb_Comparative ,PP_2_Cardinal_Numbers,PP_2_Noun_Singular,PP_2_Adjective ,PP_2_Verb_Past_Participle,PP_2_Verb_Present_Tense,PP_2_Noun_Plural,PP_2_Verb_Past_Tense,PP_2_Verb_Gerund_Present_Participle,PP_2_Determiner ,PP_2_Preposition ,PP_2_Adjective_Superlative,PP_2_Modal_Verb,PP_2_Verb_Base_Form,PP_2_Adverb ,PP_2_Verb_3rd_Person_Singular_Present,PP_2_Adverb_Superlative,PP_2_Adjective_Comparative,PP_2_Wh-Adverb,PP_2_Adverb_Comparative ,PP_3_Cardinal_Numbers,PP_3_Noun_Singular,PP_3_Adjective ,PP_3_Verb_Past_Participle,PP_3_Verb_Present_Tense,PP_3_Noun_Plural,PP_3_Verb_Past_Tense,PP_3_Verb_Gerund_Present_Participle,PP_3_Determiner ,PP_3_Preposition ,PP_3_Adjective_Superlative,PP_3_Modal_Verb,PP_3_Verb_Base_Form,PP_3_Adverb ,PP_3_Verb_3rd_Person_Singular_Present,PP_3_Adverb_Superlative,PP_3_Adjective_Comparative,PP_3_Wh-Adverb,PP_3_Adverb_Comparative ,TUT
5aec7e89ae13140001fc0cdf,26,-0.630269008,-0.334990556,-0.382512758,-0.48711308,-0.346846347,0.121660273,-0.50794006,-0.52162824,-0.348069288,-0.040299402,-0.462935036,-0.489538506,-0.456293401,0.26473942,1.223158116,0.97271056,0.051930896,-0.543394357,-0.057431559,0.276017896,0.069050824,1.007153314,-0.533886865,-0.096733657,0.046230668,,2.595704978,0.636790931,0.480101854,0.727645167,0.642069692,0.435181262,0.40824829,-0.588348405,0.836660027,1.107823419,-0.693375245,0.144337567,0,2.010462146,0.688247202,-0.632455532,-0.784464541,0,0,0,-0.588348405,-0.632455532,0,0,2.449489743,0,-0.544331054,1.26228899,-0.324442842,-0.693375245,-0.512877645,-0.876708059,1.397070946,-0.286038777,-0.40824829,1.45999279,-0.40824829,1.58113883,1.154700538,-0.544331054,1.905001905,0,0,1.58113883,0,-0.632643288,0.671875111,0.201618885,-1.21260935,-1.360393849,-1.001760115,1.106196443,-0.243963572,-0.40834928,0.865596996,0,-0.40834928,-0.632643288,1.870432121,-0.544480674,0,-0.40834928,-0.40834928,0,1
5aec7e89ae13140001fc0cdf,31,-0.508076353,-0.365395851,-0.305069246,-0.407828369,-0.032036821,0.48445133,-0.419869271,-0.471250113,-0.280051763,-0.195775818,-0.324704695,-0.341203964,-0.536491796,-0.07673409,,,-2.144825382,-0.543394357,-0.014202082,0.009061937,-1.077811112,0.932001978,-0.533886865,-0.091843716,0.08873491,,2.595704978,-0.443823982,-0.2731614,-1.303937579,-0.389452109,-0.174072505,0.40824829,-0.588348405,0.418330013,-0.615457455,-0.693375245,-0.866025404,-0.907485213,0.354787438,0.688247202,-0.632455532,-0.784464541,0,0,0,-0.588348405,-0.632455532,0,0,-0.40824829,0,-0.544331054,-1.81111029,2.230544541,-0.693375245,2.424512501,2.01127143,-1.319455894,0.381385036,-0.40824829,-0.811107106,-0.40824829,-0.632455532,-0.866025404,1.360827635,-0.762000762,0,0,1.58113883,0,-0.632643288,1.848139807,0.484605391,1.333546346,-0.407956588,-1.001760115,1.106196443,0.323920043,-0.40834928,0.865596996,0,2.448883958,1.58066958,-0.935216061,-0.544480674,0,-0.40834928,-0.40834928,0,0
5aec7e89ae13140001fc0cdf,36,-0.969693051,-0.651205618,-0.585801976,-0.672110741,-0.589640621,-0.274111789,-0.535462181,-0.617346681,-0.536663335,-0.276503957,-0.437802247,-0.512359205,-0.527580864,-0.060163493,0.142038724,,2.477968885,-0.533369431,-0.039360938,0.248544398,-0.468971389,0.610550654,-0.51619356,-0.022226398,0.369597987,-0.044941247,1.235549306,0.006432232,0.161413554,-0.219829477,0.347349178,0.359024541,0.40824829,-0.588348405,-0.836660027,-0.615457455,0.277350098,0.144337567,0.907485213,-0.05913124,1.49120227,1.58113883,0.588348405,0,0,0,1.81407425,0.105409255,0,0,-0.40824829,0,-0.544331054,-0.27441065,-0.324442842,0.277350098,-0.512877645,0.206284249,0.853765578,1.048808848,-0.40824829,-0.811107106,-0.40824829,-0.632455532,-0.866025404,-1.496910398,0.127000127,0,0,-0.632455532,0,-0.632643288,-0.798455759,0.201618885,1.333546346,0.544480674,0.592133509,-0.260895388,0.323920043,-0.40834928,-1.155272031,0,-0.40834928,-0.632643288,0,-0.544480674,0,-0.40834928,2.448883958,0,0
5e08d48b7bf5721d51467348,4,0.910716145,1.711285755,0.333839724,0.376209337,0.91856449,1.737729525,0.383776675,0.284421793,1.043198274,1.406827241,0.776949236,0.834062021,-0.474115266,-0.074409437,-0.067046092,-1.496463487,0.319375248,-0.382995535,-0.071188905,-0.176632285,-1.603643703,0.610231203,-0.463113643,-0.079297157,-0.089564758,-1.06110986,-0.52588078,1.177098387,1.349251762,-0.958994092,1.378870979,1.539453714,0.40824829,-0.588348405,0.836660027,1.107823419,2.218800785,2.165063509,1.361227819,-1.300887271,-0.114707867,1.58113883,1.961161351,0,0,0,1.127667777,2.319003617,0,0,-0.40824829,0,-0.544331054,0.87811408,0.243332132,0.277350098,-0.512877645,0.567281685,-0.232845158,1.716232661,-0.40824829,-0.811107106,2.449489743,1.58113883,1.154700538,0.40824829,-0.762000762,0,0,-0.632455532,0,1.58066958,-0.063290324,-0.364354127,-0.363890784,0.544480674,1.867248408,1.106196443,2.027570887,2.448883958,0.865596996,0,-0.40834928,-0.632643288,-0.935216061,-0.544480674,0,-0.40834928,-0.40834928,0,1
5e08d48b7bf5721d51467348,10,0.07064164,-0.511341264,-0.193744198,-0.306520126,1.544068384,0.748299371,0.725050981,0.516161177,-0.208942532,-0.542607824,-0.123642381,-0.249921169,-0.393916871,-0.071159132,-0.077899563,-2.088013833,0.581909695,-0.473219872,-0.075130267,-0.156213585,-1.08542277,0.248337635,-0.525040212,-0.103725415,-0.031880772,0.56627804,0.869723412,-1.70454138,-1.72174458,1.330176323,-1.715694424,-1.659128561,0.40824829,-0.588348405,-1.25499004,-1.477097892,-0.693375245,-0.866025404,-1.814970426,-0.886968594,-0.917662935,-0.632455532,-0.784464541,0,0,0,-0.931551642,-0.632455532,0,0,-0.40824829,0,0.40824829,-0.27441065,-0.040555355,2.218800785,-0.186500962,-0.515710623,0.853765578,-0.953462589,-0.40824829,0.324442842,-0.40824829,-0.632455532,1.154700538,1.360827635,-0.762000762,0,0,-0.632455532,0,-0.632643288,-1.386588107,-1.213313645,-1.21260935,-1.360393849,-1.001760115,-1.172289941,-0.811847186,-0.40834928,-1.155272031,0,-0.40834928,-0.632643288,-0.935216061,0.407956588,0,-0.40834928,-0.40834928,0,1
5e08d48b7bf5721d51467348,15,0.574686343,0.552844039,-0.406713855,-0.509136611,-0.250140153,0.129905524,-0.557479878,-0.677800434,1.0030061,1.613132486,-0.496445422,-0.580821301,-0.278074744,-0.069168042,-0.094717228,-2.692110867,-0.695171837,-0.503294652,-0.084496862,-0.052189225,-0.815356367,1.378247372,-0.45426699,-0.07660067,-0.109427441,-1.262893118,-0.039972706,-0.849054574,-0.968481326,1.19802265,-0.978893138,-1.087953155,-2.449489743,2.157277487,-1.25499004,-0.615457455,0.277350098,-0.866025404,0.453742606,-0.473049917,-1.720618004,-0.632455532,-0.784464541,0,0,0,-0.931551642,-0.632455532,0,0,-0.40824829,0,2.313406979,0.87811408,-0.608330329,-0.693375245,-0.186500962,-0.154713187,-0.232845158,-0.953462589,-0.40824829,1.45999279,-0.40824829,-0.632455532,-0.866025404,-0.544331054,-0.762000762,0,0,-0.632455532,0,1.58066958,0.377808937,1.899537921,0.484827781,1.496917935,0.273354784,-0.716592664,-0.243963572,-0.40834928,0.865596996,0,-0.40834928,1.58066958,0.935216061,2.31283111,0,2.448883958,-0.40834928,0,0
5e08d48b7bf5721d51467348,20,-0.211080316,0.267034272,-0.595482415,-0.698538979,-0.538201156,-0.612167091,-0.408860423,-0.511552614,-0.196575709,-0.542607824,-0.14877517,-0.24231427,-0.509758998,-0.085228011,-0.039646581,-1.044497738,1.10935697,-0.513319578,-0.082109114,-0.106452123,-0.693296254,0.708095785,-0.525040212,-0.102438589,-0.041882777,0.397896272,1.671220997,1.177098387,0.972620135,-0.773082992,0.715749821,0.587494703,0.40824829,0.784464541,1.25499004,1.107823419,-0.693375245,0.144337567,0,0.354787438,-0.114707867,-0.632455532,0.588348405,0,0,0,0.098058068,0.105409255,0,0,-0.40824829,0,-0.544331054,-0.65858556,-1.176105303,-0.693375245,-0.512877645,-1.237705496,-1.319455894,-0.953462589,2.449489743,-0.811107106,-0.40824829,-0.632455532,-0.866025404,-0.544331054,1.016001016,0,0,-0.632455532,0,-0.632643288,-0.651422672,-1.213313645,-0.363890784,0.544480674,0.273354784,-1.172289941,-1.379730801,-0.40834928,-1.155272031,0,-0.40834928,-0.632643288,0,-0.544480674,0,-0.40834928,-0.40834928,0,0
5e08d48b7bf5721d51467348,26,0.31163271,1.264327928,-0.576121537,-0.663301329,-0.064958079,0.369017812,-0.607019697,-0.702989497,-0.266139087,0.225804464,-0.504823018,-0.5884282,-0.465204334,-0.071051607,-0.048077813,-0.629230945,0.103081168,-0.543394357,-0.097598218,-0.090173647,0.682175368,2.03869575,-0.436573685,-0.075273349,-0.094729792,-1.30997194,-0.358167161,0.636790931,0.480101854,0.727645167,0.642069692,0.435181262,0.40824829,-0.588348405,0.836660027,1.107823419,-0.693375245,0.144337567,0,2.010462146,0.688247202,-0.632455532,-0.784464541,0,0,0,-0.588348405,-0.632455532,0,0,2.449489743,0,-0.544331054,1.26228899,-0.324442842,-0.693375245,-0.512877645,-0.876708059,1.397070946,-0.286038777,-0.40824829,1.45999279,-0.40824829,1.58113883,1.154700538,-0.544331054,1.905001905,0,0,1.58113883,0,-0.632643288,0.671875111,0.201618885,-1.21260935,-1.360393849,-1.001760115,1.106196443,-0.243963572,-0.40834928,0.865596996,0,-0.40834928,-0.632643288,1.870432121,-0.544480674,0,-0.40834928,-0.40834928,0,0
5e08d48b7bf5721d51467348,31,-0.273873764,0.157575213,-0.493837806,-0.597230736,0.175778617,1.440900479,-0.607019697,-0.723140748,-0.049719689,0.784921577,-0.513200615,-0.603642,-0.527580864,-0.08734404,-0.03879903,,2.477968885,-0.483244799,-0.07176846,-0.162550221,-1.736385339,-0.465732835,-0.339260504,-0.06944221,-0.159475138,-2.327321777,0.191505659,-0.443823982,-0.2731614,-1.303937579,-0.389452109,-0.174072505,0.40824829,-0.588348405,0.418330013,-0.615457455,-0.693375245,-0.866025404,-0.907485213,0.354787438,0.688247202,-0.632455532,-0.784464541,0,0,0,-0.588348405,-0.632455532,0,0,-0.40824829,0,-0.544331054,-1.81111029,2.230544541,-0.693375245,2.424512501,2.01127143,-1.319455894,0.381385036,-0.40824829,-0.811107106,-0.40824829,-0.632455532,-0.866025404,1.360827635,-0.762000762,0,0,1.58113883,0,-0.632643288,1.848139807,0.484605391,1.333546346,-0.407956588,-1.001760115,1.106196443,0.323920043,-0.40834928,0.865596996,0,2.448883958,1.58066958,-0.935216061,-0.544480674,0,-0.40834928,-0.40834928,0,0
5e08d48b7bf5721d51467348,36,-0.32139313,0.470749745,-0.585801976,-0.689729566,-0.717210494,-0.076225758,-0.607019697,-0.723140748,0.106411449,0.769971921,-0.345648686,-0.436290209,-0.509758998,-0.082605326,-0.03596263,-1.117153386,2.300854607,-0.553419284,-0.121400683,-0.176547804,,2.678214687,-0.498500254,-0.083994074,-0.0701871,-0.803048575,0.810278582,0.006432232,0.161413554,-0.219829477,0.347349178,0.359024541,0.40824829,-0.588348405,-0.836660027,-0.615457455,0.277350098,0.144337567,0.907485213,-0.05913124,1.49120227,1.58113883,0.588348405,0,0,0,1.81407425,0.105409255,0,0,-0.40824829,0,-0.544331054,-0.27441065,-0.324442842,0.277350098,-0.512877645,0.206284249,0.853765578,1.048808848,-0.40824829,-0.811107106,-0.40824829,-0.632455532,-0.866025404,-1.496910398,0.127000127,0,0,-0.632455532,0,-0.632643288,-0.798455759,0.201618885,1.333546346,0.544480674,0.592133509,-0.260895388,0.323920043,-0.40834928,-1.155272031,0,-0.40834928,-0.632643288,0,-0.544480674,0,-0.40834928,2.448883958,0,0
607a3a5716f47a41359384cf,4,3.244256438,0.294399037,5.091775466,4.741273193,1.05024952,-0.570940835,2.591050814,2.319698126,0.738665263,-0.485799133,2.276538998,1.990310756,-0.17114355,-0.069879346,-0.071940254,-0.438859566,-0.355408534,-0.342895829,-0.069003681,-0.137930044,-1.259140479,0.075124558,-0.45426699,-0.076811242,-0.108207175,-1.020399581,0.017800391,1.177098387,1.349251762,-0.958994092,1.378870979,1.539453714,0.40824829,-0.588348405,0.836660027,1.107823419,2.218800785,2.165063509,1.361227819,-1.300887271,-0.114707867,1.58113883,1.961161351,0,0,0,1.127667777,2.319003617,0,0,-0.40824829,0,-0.544331054,0.87811408,0.243332132,0.277350098,-0.512877645,0.567281685,-0.232845158,1.716232661,-0.40824829,-0.811107106,2.449489743,1.58113883,1.154700538,0.40824829,-0.762000762,0,0,-0.632455532,0,1.58066958,-0.063290324,-0.364354127,-0.363890784,0.544480674,1.867248408,1.106196443,2.027570887,2.448883958,0.865596996,0,-0.40834928,-0.632643288,-0.935216061,-0.544480674,0,-0.40834928,-0.40834928,0,0
607a3a5716f47a41359384cf,10,-0.446980025,-0.657286677,-0.150182223,-0.117117759,0.595524651,-0.059735255,0.780095223,0.752938374,-0.708253001,-0.713033895,-0.467123835,-0.493341956,-0.474115266,-0.069000151,-0.066340547,-0.600637371,-0.33775647,-0.352920756,-0.071580183,-0.118336459,-1.246202135,-0.818662713,-0.463113643,-0.071447515,-0.13509265,-0.759697143,-0.142930615,-1.70454138,-1.72174458,1.330176323,-1.715694424,-1.659128561,0.40824829,-0.588348405,-1.25499004,-1.477097892,-0.693375245,-0.866025404,-1.814970426,-0.886968594,-0.917662935,-0.632455532,-0.784464541,0,0,0,-0.931551642,-0.632455532,0,0,-0.40824829,0,0.40824829,-0.27441065,-0.040555355,2.218800785,-0.186500962,-0.515710623,0.853765578,-0.953462589,-0.40824829,0.324442842,-0.40824829,-0.632455532,1.154700538,1.360827635,-0.762000762,0,0,-0.632455532,0,-0.632643288,-1.386588107,-1.213313645,-1.21260935,-1.360393849,-1.001760115,-1.172289941,-0.811847186,-0.40834928,-1.155272031,0,-0.40834928,-0.632643288,-0.935216061,0.407956588,0,-0.40834928,-0.40834928,0,1
607a3a5716f47a41359384cf,15,-0.575961161,-0.541746558,-0.348631222,-0.412233075,0.09759063,-0.37717743,0.136077582,0.077871472,1.072569478,0.635425022,0.772760438,0.761796475,-0.500848065,-0.063310714,-0.046643344,-0.129004148,1.250961077,-0.443145093,-0.076296493,-0.097974387,-0.725535356,-0.200347071,-0.418880379,-0.075921382,-0.103579349,-0.957780898,-0.069611796,-0.849054574,-0.968481326,1.19802265,-0.978893138,-1.087953155,-2.449489743,2.157277487,-1.25499004,-0.615457455,0.277350098,-0.866025404,0.453742606,-0.473049917,-1.720618004,-0.632455532,-0.784464541,0,0,0,-0.931551642,-0.632455532,0,0,-0.40824829,0,2.313406979,0.87811408,-0.608330329,-0.693375245,-0.186500962,-0.154713187,-0.232845158,-0.953462589,-0.40824829,1.45999279,-0.40824829,-0.632455532,-0.866025404,-0.544331054,-0.762000762,0,0,-0.632455532,0,1.58066958,0.377808937,1.899537921,0.484827781,1.496917935,0.273354784,-0.716592664,-0.243963572,-0.40834928,0.865596996,0,-0.40834928,1.58066958,0.935216061,2.31283111,0,2.448883958,-0.40834928,0,1
607a3a5716f47a41359384cf,20,0.844528457,0.76264057,0.067627653,0.155974027,-0.130800594,-0.496733573,0.092042188,0.108098348,-0.00179825,-0.605396376,0.089986328,0.080978962,-0.35827314,-0.070574755,-0.058555669,-0.525180379,0.442673758,-0.443145093,-0.078962154,-0.10696621,-0.734576105,-0.078271137,-0.427727032,-0.066824131,-0.151174146,-0.964239111,-0.142688401,1.177098387,0.972620135,-0.773082992,0.715749821,0.587494703,0.40824829,0.784464541,1.25499004,1.107823419,-0.693375245,0.144337567,0,0.354787438,-0.114707867,-0.632455532,0.588348405,0,0,0,0.098058068,0.105409255,0,0,-0.40824829,0,-0.544331054,-0.65858556,-1.176105303,-0.693375245,-0.512877645,-1.237705496,-1.319455894,-0.953462589,2.449489743,-0.811107106,-0.40824829,-0.632455532,-0.866025404,-0.544331054,1.016001016,0,0,-0.632455532,0,-0.632643288,-0.651422672,-1.213313645,-0.363890784,0.544480674,0.273354784,-1.172289941,-1.379730801,-0.40834928,-1.155272031,0,-0.40834928,-0.632643288,0,-0.544480674,0,-0.40834928,-0.40834928,0,1
607a3a5716f47a41359384cf,26,0.340483754,-0.298504203,0.963068256,0.940011732,0.488530564,-0.53795983,1.198431469,1.085434013,0.00902272,-0.434970305,0.466978168,0.434699793,-0.438471535,-0.069223675,-0.062142042,-1.346358996,-0.411484626,-0.473219872,-0.069249658,-0.164522099,-1.070000448,0.744614674,-0.445420338,-0.074879052,-0.106466304,-0.551964086,-0.082235166,0.636790931,0.480101854,0.727645167,0.642069692,0.435181262,0.40824829,-0.588348405,0.836660027,1.107823419,-0.693375245,0.144337567,0,2.010462146,0.688247202,-0.632455532,-0.784464541,0,0,0,-0.588348405,-0.632455532,0,0,2.449489743,0,-0.544331054,1.26228899,-0.324442842,-0.693375245,-0.512877645,-0.876708059,1.397070946,-0.286038777,-0.40824829,1.45999279,-0.40824829,1.58113883,1.154700538,-0.544331054,1.905001905,0,0,1.58113883,0,-0.632643288,0.671875111,0.201618885,-1.21260935,-1.360393849,-1.001760115,1.106196443,-0.243963572,-0.40834928,0.865596996,0,-0.40834928,-0.632643288,1.870432121,-0.544480674,0,-0.40834928,-0.40834928,0,1
607a3a5716f47a41359384cf,31,-0.027791333,-0.255936791,-0.08725937,0.006214015,0.848606818,1.164684561,0.180112976,0.511123365,0.707748206,0.755022266,0.073231136,0.278758351,-0.465204334,-0.074204126,-0.064151068,-0.890313993,0.688394348,-0.413070314,-0.073866855,-0.145582099,-0.563052089,0.832396967,-0.35695381,-0.080654174,-0.098734211,-0.594511769,-0.624675212,-0.443823982,-0.2731614,-1.303937579,-0.389452109,-0.174072505,0.40824829,-0.588348405,0.418330013,-0.615457455,-0.693375245,-0.866025404,-0.907485213,0.354787438,0.688247202,-0.632455532,-0.784464541,0,0,0,-0.588348405,-0.632455532,0,0,-0.40824829,0,-0.544331054,-1.81111029,2.230544541,-0.693375245,2.424512501,2.01127143,-1.319455894,0.381385036,-0.40824829,-0.811107106,-0.40824829,-0.632455532,-0.866025404,1.360827635,-0.762000762,0,0,1.58113883,0,-0.632643288,1.848139807,0.484605391,1.333546346,-0.407956588,-1.001760115,1.106196443,0.323920043,-0.40834928,0.865596996,0,2.448883958,1.58066958,-0.935216061,-0.544480674,0,-0.40834928,-0.40834928,0,1
607a3a5716f47a41359384cf,36,0.211502617,-0.140396672,0.987269353,1.217508224,0.587294336,0.035085135,0.703033283,1.256719645,-0.225946913,-0.318362992,0.169573495,0.286365251,-0.385005938,-0.073151079,-0.064815986,-1.009865616,-0.208635301,-0.413070314,-0.077566847,-0.12203603,-0.685527334,-0.229393016,-0.463113643,-0.075076366,-0.080614328,-0.759635318,-0.222792549,0.006432232,0.161413554,-0.219829477,0.347349178,0.359024541,0.40824829,-0.588348405,-0.836660027,-0.615457455,0.277350098,0.144337567,0.907485213,-0.05913124,1.49120227,1.58113883,0.588348405,0,0,0,1.81407425,0.105409255,0,0,-0.40824829,0,-0.544331054,-0.27441065,-0.324442842,0.277350098,-0.512877645,0.206284249,0.853765578,1.048808848,-0.40824829,-0.811107106,-0.40824829,-0.632455532,-0.866025404,-1.496910398,0.127000127,0,0,-0.632455532,0,-0.632643288,-0.798455759,0.201618885,1.333546346,0.544480674,0.592133509,-0.260895388,0.323920043,-0.40834928,-1.155272031,0,-0.40834928,-0.632643288,0,-0.544480674,0,-0.40834928,2.448883958,0,1
63d3fa78d12b38b131ef6b76,4,0.975206713,0.17277786,0.159591823,0.116331671,1.576989641,1.119335679,0.653493465,0.722711498,1.122036769,0.916478544,0.383202204,0.564017086,2.484314437,-0.091154296,-0.103514659,0.771117002,-1.295244438,3.115703778,-0.091705862,-0.239500709,1.22392166,-0.838830709,2.84553449,-0.090522038,-0.210306281,1.81063448,-0.86339323,1.177098387,1.349251762,-0.958994092,1.378870979,1.539453714,0.40824829,-0.588348405,0.836660027,1.107823419,2.218800785,2.165063509,1.361227819,-1.300887271,-0.114707867,1.58113883,1.961161351,0,0,0,1.127667777,2.319003617,0,0,-0.40824829,0,-0.544331054,0.87811408,0.243332132,0.277350098,-0.512877645,0.567281685,-0.232845158,1.716232661,-0.40824829,-0.811107106,2.449489743,1.58113883,1.154700538,0.40824829,-0.762000762,0,0,-0.632455532,0,1.58066958,-0.063290324,-0.364354127,-0.363890784,0.544480674,1.867248408,1.106196443,2.027570887,2.448883958,0.865596996,0,-0.40834928,-0.632643288,-0.935216061,-0.544480674,0,-0.40834928,-0.40834928,0,1
63d3fa78d12b38b131ef6b76,10,-0.625177648,-0.508300734,-0.537399781,-0.645682504,0.155202831,0.208235412,-0.1996923,-0.088376347,-0.748445176,-0.719013757,-0.450368642,-0.516162655,0.149650032,-0.091187893,-0.096492453,1.31470671,-0.529586358,1.220992689,-0.091982239,-0.24725386,-0.952427772,-0.874923366,-0.153480796,-0.090290946,-0.218268588,0.028467464,-0.384633312,-1.70454138,-1.72174458,1.330176323,-1.715694424,-1.659128561,0.40824829,-0.588348405,-1.25499004,-1.477097892,-0.693375245,-0.866025404,-1.814970426,-0.886968594,-0.917662935,-0.632455532,-0.784464541,0,0,0,-0.931551642,-0.632455532,0,0,-0.40824829,0,0.40824829,-0.27441065,-0.040555355,2.218800785,-0.186500962,-0.515710623,0.853765578,-0.953462589,-0.40824829,0.324442842,-0.40824829,-0.632455532,1.154700538,1.360827635,-0.762000762,0,0,-0.632455532,0,-0.632643288,-1.386588107,-1.213313645,-1.21260935,-1.360393849,-1.001760115,-1.172289941,-0.811847186,-0.40834928,-1.155272031,0,-0.40834928,-0.632643288,-0.935216061,0.407956588,0,-0.40834928,-0.40834928,0,1
63d3fa78d12b38b131ef6b76,15,-0.362124015,-0.432287498,-0.387352977,-0.438661312,0.375363741,-0.063857881,0.158095279,0.188703352,-0.164112799,-0.458889753,-0.245117529,-0.291759117,0.470443615,-0.091098202,-0.099798937,1.511096107,-0.664544544,1.531765407,-0.091283814,-0.234399428,2.086451316,-0.727341598,0.801957702,-0.091479536,-0.207673493,-1.308400509,-0.621430408,-0.849054574,-0.968481326,1.19802265,-0.978893138,-1.087953155,-2.449489743,2.157277487,-1.25499004,-0.615457455,0.277350098,-0.866025404,0.453742606,-0.473049917,-1.720618004,-0.632455532,-0.784464541,0,0,0,-0.931551642,-0.632455532,0,0,-0.40824829,0,2.313406979,0.87811408,-0.608330329,-0.693375245,-0.186500962,-0.154713187,-0.232845158,-0.953462589,-0.40824829,1.45999279,-0.40824829,-0.632455532,-0.866025404,-0.544331054,-0.762000762,0,0,-0.632455532,0,1.58066958,0.377808937,1.899537921,0.484827781,1.496917935,0.273354784,-0.716592664,-0.243963572,-0.40834928,0.865596996,0,-0.40834928,1.58066958,0.935216061,2.31283111,0,2.448883958,-0.40834928,0,1
63d3fa78d12b38b131ef6b76,20,0.245445022,0.060278271,-0.155022443,0.001809309,-0.663713451,-0.711110107,-0.31528521,-0.415834173,-0.627868653,-0.724993619,-0.345648686,-0.398255711,1.379358764,-0.090671516,-0.099994052,1.027935304,-0.329083243,0.198450196,-0.091002081,-0.208190941,1.186222634,-0.577771823,0.085378828,-0.091841929,-0.210410986,-0.923094106,-0.446427732,1.177098387,0.972620135,-0.773082992,0.715749821,0.587494703,0.40824829,0.784464541,1.25499004,1.107823419,-0.693375245,0.144337567,0,0.354787438,-0.114707867,-0.632455532,0.588348405,0,0,0,0.098058068,0.105409255,0,0,-0.40824829,0,-0.544331054,-0.65858556,-1.176105303,-0.693375245,-0.512877645,-1.237705496,-1.319455894,-0.953462589,2.449489743,-0.811107106,-0.40824829,-0.632455532,-0.866025404,-0.544331054,1.016001016,0,0,-0.632455532,0,-0.632643288,-0.651422672,-1.213313645,-0.363890784,0.544480674,0.273354784,-1.172289941,-1.379730801,-0.40834928,-1.155272031,0,-0.40834928,-0.632643288,0,-0.544480674,0,-0.40834928,-0.40834928,0,1
63d3fa78d12b38b131ef6b76,26,0.914110386,-0.149518261,0.580690917,0.706562303,-0.445610119,-0.649270722,-0.304276361,-0.365456046,0.302734761,-0.485799133,-0.211607143,-0.287955667,2.30609578,-0.090777,-0.102947984,0.700035611,-0.758985461,0.479148135,-0.091546342,-0.238878675,1.685939678,-0.92926992,1.474303312,-0.090247827,-0.199265916,1.282956363,-0.924174146,0.636790931,0.480101854,0.727645167,0.642069692,0.435181262,0.40824829,-0.588348405,0.836660027,1.107823419,-0.693375245,0.144337567,0,2.010462146,0.688247202,-0.632455532,-0.784464541,0,0,0,-0.588348405,-0.632455532,0,0,2.449489743,0,-0.544331054,1.26228899,-0.324442842,-0.693375245,-0.512877645,-0.876708059,1.397070946,-0.286038777,-0.40824829,1.45999279,-0.40824829,1.58113883,1.154700538,-0.544331054,1.905001905,0,0,1.58113883,0,-0.632643288,0.671875111,0.201618885,-1.21260935,-1.360393849,-1.001760115,1.106196443,-0.243963572,-0.40834928,0.865596996,0,-0.40834928,-0.632643288,1.870432121,-0.544480674,0,-0.40834928,-0.40834928,0,1
63d3fa78d12b38b131ef6b76,31,-0.450374266,-0.569111323,-0.513198684,-0.588421323,0.153145252,-0.014386373,-0.249232118,-0.22439729,0.043031482,-0.515698444,-0.236739933,-0.246117719,0.381334286,-0.09055935,-0.098075545,0.775892911,-0.451594913,1.200942836,-0.091010566,-0.226047602,1.316405514,-0.672649894,1.173517118,-0.090358916,-0.210181322,0.444835057,-0.662017389,-0.443823982,-0.2731614,-1.303937579,-0.389452109,-0.174072505,0.40824829,-0.588348405,0.418330013,-0.615457455,-0.693375245,-0.866025404,-0.907485213,0.354787438,0.688247202,-0.632455532,-0.784464541,0,0,0,-0.588348405,-0.632455532,0,0,-0.40824829,0,-0.544331054,-1.81111029,2.230544541,-0.693375245,2.424512501,2.01127143,-1.319455894,0.381385036,-0.40824829,-0.811107106,-0.40824829,-0.632455532,-0.866025404,1.360827635,-0.762000762,0,0,1.58113883,0,-0.632643288,1.848139807,0.484605391,1.333546346,-0.407956588,-1.001760115,1.106196443,0.323920043,-0.40834928,0.865596996,0,2.448883958,1.58066958,-0.935216061,-0.544480674,0,-0.40834928,-0.40834928,0,1
63d3fa78d12b38b131ef6b76,36,0.068944519,-0.444449616,-0.208264857,-0.262473064,-0.571122414,-0.587431338,-0.370329453,-0.4662123,0.060035864,-0.303413337,-0.090131995,-0.132014226,1.094208913,-0.090650255,-0.099961527,0.999383297,-0.55647419,0.328774239,-0.09238122,-0.242084573,-1.471133819,-0.56925358,1.173517118,-0.090562829,-0.201494326,1.51610793,-0.71855015,0.006432232,0.161413554,-0.219829477,0.347349178,0.359024541,0.40824829,-0.588348405,-0.836660027,-0.615457455,0.277350098,0.144337567,0.907485213,-0.05913124,1.49120227,1.58113883,0.588348405,0,0,0,1.81407425,0.105409255,0,0,-0.40824829,0,-0.544331054,-0.27441065,-0.324442842,0.277350098,-0.512877645,0.206284249,0.853765578,1.048808848,-0.40824829,-0.811107106,-0.40824829,-0.632455532,-0.866025404,-1.496910398,0.127000127,0,0,-0.632455532,0,-0.632643288,-0.798455759,0.201618885,1.333546346,0.544480674,0.592133509,-0.260895388,0.323920043,-0.40834928,-1.155272031,0,-0.40834928,-0.632643288,0,-0.544480674,0,-0.40834928,2.448883958,0,1
